timestamp,direction,port,arb_id,arb_dev_type,arb_mfr,api_class,api_index,device_id,payload_hex,description
2026-03-08T19:52:31.158383,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9d 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.169393,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.178382,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9d 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.189387,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.198381,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9c 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.209383,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.218381,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9d 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.229379,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.238386,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9b 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.248390,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.258928,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9a 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.268905,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.277904,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9d 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.289906,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.297904,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9a 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.309905,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.317904,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 99 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.328917,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.337912,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9c 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.348918,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.358435,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9e 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.369438,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.378434,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9b 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.389435,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.398437,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9c 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.401437,RX,COM7,0x0205b869,0x2,0x05,0x2e,0x1,41,00 00 00 20 00 41 00 00,"Status frame 1 (new)"
2026-03-08T19:52:31.408437,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.417441,RX,COM7,0x0205bc29,0x2,0x05,0x2f,0x0,41,42 5d 11 b8 00 00 00 00,"DATA apiClass=0x2f apiIndex=0x0"
2026-03-08T19:52:31.418438,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.429440,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.438446,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9e 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.448446,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.457966,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9c 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.468988,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.477966,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 99 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.488961,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.497965,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9b 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.508966,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.517964,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9e 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.528966,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.537974,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9c 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.548981,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.558528,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 99 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.569504,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.578504,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9c 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.589502,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.598502,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9d 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.608502,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.618503,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9a 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.628506,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.638511,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9a 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.648516,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.651518,RX,COM7,0x0205b869,0x2,0x05,0x2e,0x1,41,00 00 00 20 00 41 00 00,"Status frame 1 (new)"
2026-03-08T19:52:31.658027,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9c 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.669028,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.678029,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 98 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.689029,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.698029,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9a 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.710025,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.718028,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9a 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.730027,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.738031,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9c 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.750036,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.758579,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9a 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.768598,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.778582,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 97 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.789579,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.798578,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9b 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.808582,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.818580,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 9a 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.829579,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.838589,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 98 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.848587,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.858110,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.869108,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.878111,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 98 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.889110,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.898109,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 99 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.901112,RX,COM7,0x0205b869,0x2,0x05,0x2e,0x1,41,00 00 00 20 00 41 00 00,"Status frame 1 (new)"
2026-03-08T19:52:31.909111,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.918111,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 97 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.929116,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.938120,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.949123,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.958656,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 98 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.968652,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.978654,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:31.989650,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:31.998653,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.008653,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:32.018651,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.028653,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:32.038664,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 98 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.048664,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:32.058187,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.069214,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:32.078184,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.090186,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:32.098189,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.109184,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:32.118183,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 98 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.130191,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:32.138210,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.149211,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:32.151208,RX,COM7,0x0205b869,0x2,0x05,0x2e,0x1,41,00 00 00 20 00 41 00 00,"Status frame 1 (new)"
2026-03-08T19:52:32.158743,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.169723,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 bf 02 00 00 00,"Set setpoint Voltage = -1.000"
2026-03-08T19:52:32.171729,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 00 00 02 00 00 00,"Set setpoint Voltage = 0.000"
2026-03-08T19:52:32.178725,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.198738,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.218739,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.238742,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 93 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.258262,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 93 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.278253,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.299281,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.321258,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 92 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.339755,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 93 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.358557,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.379138,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.398607,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 93 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.402667,RX,COM7,0x0205b869,0x2,0x05,0x2e,0x1,41,00 00 00 20 00 41 00 00,"Status frame 1 (new)"
2026-03-08T19:52:32.417558,RX,COM7,0x0205bc29,0x2,0x05,0x2f,0x0,41,42 5d 11 b8 00 00 00 00,"DATA apiClass=0x2f apiIndex=0x0"
2026-03-08T19:52:32.422730,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 99 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.441011,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.459249,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.479038,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.498795,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 91 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.517942,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 91 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.538543,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.560150,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.578697,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.597912,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.618548,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.637873,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.652064,RX,COM7,0x0205b869,0x2,0x05,0x2e,0x1,41,00 00 00 20 00 41 00 00,"Status frame 1 (new)"
2026-03-08T19:52:32.658685,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.678398,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.698398,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.718398,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.738398,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 92 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.757940,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 93 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.777937,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 97 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.798950,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.818994,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 91 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.838961,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.860978,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.880301,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.899471,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 93 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.901515,RX,COM7,0x0205b869,0x2,0x05,0x2e,0x1,41,00 00 00 20 00 41 00 00,"Status frame 1 (new)"
2026-03-08T19:52:32.918127,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 93 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.938464,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 92 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.957941,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 93 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.977943,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:32.997948,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.017938,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.037939,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 90 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.058464,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 8f 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.078463,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.098477,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.114476,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 3f 02 00 00 00,"Set setpoint Voltage = 1.000"
2026-03-08T19:52:33.118474,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.134468,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 3f 02 00 00 00,"Set setpoint Voltage = 1.000"
2026-03-08T19:52:33.138468,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.151486,RX,COM7,0x0205b869,0x2,0x05,0x2e,0x1,41,00 00 00 20 00 41 00 00,"Status frame 1 (new)"
2026-03-08T19:52:33.154022,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 3f 02 00 00 00,"Set setpoint Voltage = 1.000"
2026-03-08T19:52:33.158039,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.175905,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 3f 02 00 00 00,"Set setpoint Voltage = 1.000"
2026-03-08T19:52:33.184233,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 94 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.194433,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 3f 02 00 00 00,"Set setpoint Voltage = 1.000"
2026-03-08T19:52:33.199118,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.216793,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 3f 02 00 00 00,"Set setpoint Voltage = 1.000"
2026-03-08T19:52:33.218841,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 96 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.233793,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 3f 02 00 00 00,"Set setpoint Voltage = 1.000"
2026-03-08T19:52:33.238990,RX,COM7,0x0205b829,0x2,0x05,0x2e,0x0,41,00 00 95 06 00 19 80 00,"Status frame 0 (new)"
2026-03-08T19:52:33.253961,TX,COM7,0x02050029,0x2,0x05,0x0,0x0,41,00 00 80 3f 02 00 00 00,"Set setpoint Voltage = 1.000"
